title,genres,runtime,vote_average,vote_count,year
The Million Dollar Hotel,"['drama', 'thriller']",122.0,5.9,76,2000
Nico and Dani,"['drama', 'comedy', 'romance']",91.0,5.9,24,2000
Hannibal,"['crime', 'drama', 'thriller', 'horror']",131.0,6.4,1296,2001
Saving Silverman,"['comedy', 'crime', 'romance']",90.0,5.4,155,2001
Signs & Wonders,"['drama', 'foreign']",105.0,5.0,1,2001
The Taste of Others,"['drama', 'comedy', 'romance']",112.0,6.6,48,2000
Vatel,"['history', 'drama', 'romance']",125.0,6.0,32,2000
Down to Earth,"['fantasy', 'comedy', 'science fiction', 'romance']",87.0,4.9,98,2001
Recess: School's Out,"['science fiction', 'animation', 'comedy', 'family']",83.0,6.6,68,2001
Sweet November,"['drama', 'romance']",119.0,6.4,292,2001
Company Man,['comedy'],86.0,5.3,9,2000
The Price of Milk,"['comedy', 'drama', 'foreign', 'romance']",87.0,6.0,9,2000
Monkeybone,"['adventure', 'fantasy', 'animation', 'action', 'comedy']",93.0,4.2,79,2001
3000 Miles to Graceland,"['action', 'adventure', 'comedy', 'thriller', 'crime']",125.0,5.8,181,2001
The Widow of Saint-Pierre,"['romance', 'drama']",112.0,6.7,11,2000
The Mexican,"['action', 'comedy', 'crime', 'romance']",123.0,5.8,453,2001
See Spot Run,"['action', 'comedy', 'family']",94.0,4.8,44,2001
Carman: The Champion,"['drama', 'action']",90.0,3.2,3,2001
The Caveman's Valentine,"['drama', 'mystery', 'thriller']",105.0,6.0,27,2001
"Me, You, Them","['comedy', 'drama', 'romance']",104.0,6.5,14,2000
Series 7: The Contenders,"['action', 'comedy', 'thriller']",86.0,6.3,16,2001
15 Minutes,"['action', 'crime', 'thriller']",120.0,5.7,194,2001
Get Over It,"['comedy', 'romance']",87.0,5.5,76,2001
Blow Dry,"['comedy', 'drama']",91.0,5.8,39,2001
Hit and Runway,[],108.0,0.0,0,1999
Long Night's Journey Into Day,['documentary'],94.0,2.5,2,2000
Simon Magus,[],101.0,10.0,1,1999
When Brendan Met Trudy,[],95.0,0.0,0,2000
Avalon,['drama'],126.0,6.0,19,1990
Gray's Anatomy,"['comedy', 'drama']",80.0,6.3,7,1996
Madadayo,['drama'],134.0,7.4,21,1993
The Mirror Crack'd,"['crime', 'thriller', 'mystery']",105.0,6.0,43,1980
Of Mice and Men,['drama'],106.0,7.3,19,2039
Pixote,"['crime', 'drama']",128.0,8.4,24,1981
Reform School Girls,"['action', 'comedy', 'crime']",94.0,6.4,10,1986
Tapeheads,"['comedy', 'drama']",93.0,5.4,17,1988
Tuff Turf,"['drama', 'action', 'romance']",112.0,5.9,24,1985
The Unbelievable Truth,"['comedy', 'drama', 'romance']",90.0,7.4,18,1989
The Bishop's Wife,"['comedy', 'drama', 'fantasy', 'romance']",109.0,6.9,49,2047
Elvis That's the Way It Is,"['music', 'documentary']",109.0,7.8,11,1970
The Fortune Cookie,"['romance', 'comedy']",125.0,7.0,46,2066
Lilies of the Field,"['comedy', 'drama']",94.0,6.7,29,2063
Hans Christian Andersen,"['music', 'romance', 'family']",112.0,6.7,18,2052
The Greatest Story Ever Told,"['drama', 'history']",199.0,6.5,41,2065
Elmer Gantry,['drama'],146.0,7.3,41,2060
Alfie,"['comedy', 'drama', 'romance']",114.0,6.5,65,2066
Demetrius and the Gladiators,"['action', 'adventure', 'drama', 'history']",101.0,6.4,12,2054
The Fantasticks,"['comedy', 'drama', 'music', 'romance', 'science fiction']",86.0,6.6,8,1995
I Know Where I'm Going!,"['drama', 'romance']",91.0,6.7,23,2045
The Abominable Dr. Phibes,"['comedy', 'horror']",94.0,6.9,79,1971
"Die, Monster, Die!","['drama', 'horror', 'thriller', 'science fiction', 'foreign']",80.0,6.5,16,2065
Real Life,['comedy'],99.0,6.1,13,1979
Battle Beyond the Stars,['science fiction'],104.0,5.9,42,1980
Death Warrant,"['action', 'crime', 'drama', 'mystery', 'thriller']",93.0,5.4,117,1990
Double Impact,"['thriller', 'action', 'crime', 'drama']",110.0,5.3,219,1991
The End,['comedy'],110.0,5.7,15,1978
Fuzz,"['comedy', 'crime', 'drama']",93.0,6.2,6,1972
Harley Davidson and the Marlboro Man,"['action', 'thriller']",98.0,6.1,86,1991
Losin' It,['comedy'],100.0,4.5,31,1983
Mermaids,"['comedy', 'drama', 'romance']",110.0,6.5,124,1990
The Mighty Quinn,"['action', 'comedy', 'mystery', 'thriller']",98.0,5.8,25,1989
Unmade Beds,['comedy'],95.0,5.0,1,1997
Rated X,['drama'],115.0,5.2,20,2000
Manhunter,"['crime', 'horror', 'thriller']",119.0,6.8,340,1986
Reversal of Fortune,['drama'],111.0,6.6,59,1990
Death on the Nile,['mystery'],140.0,6.7,121,1978
DeepStar Six,"['action', 'horror', 'thriller', 'science fiction']",105.0,5.0,56,1989
Revenge of the Nerds,['comedy'],90.0,6.6,204,1984
Revenge of the Nerds II: Nerds in Paradise,['comedy'],98.0,5.5,71,1987
Longtime Companion,['drama'],96.0,7.2,16,1990
4 Little Girls,['documentary'],102.0,6.7,12,1997
River's Edge,"['crime', 'drama']",99.0,6.7,59,1986
Girls Just Want to Have Fun,"['comedy', 'family', 'music', 'romance']",87.0,6.5,40,1985
The Longest Yard,"['crime', 'comedy', 'drama']",121.0,6.4,71,1974
Necessary Roughness,['comedy'],108.0,5.5,28,1991
C.H.U.D.,"['horror', 'science fiction']",88.0,5.3,62,1984
Enemy at the Gates,['war'],131.0,7.2,1023,2001
Exit Wounds,"['action', 'crime', 'thriller']",101.0,5.3,111,2001
The Dish,"['history', 'comedy', 'drama']",101.0,6.6,62,2000
Memento,"['mystery', 'thriller']",113.0,8.1,4168,2000
The Brothers,"['comedy', 'drama', 'romance']",106.0,6.8,11,2001
Heartbreakers,"['crime', 'comedy', 'romance']",123.0,5.8,256,2001
Say It Isn't So,"['comedy', 'romance']",95.0,4.8,47,2001
Too Much Sleep,[],88.0,0.0,0,1997
Someone Like You...,"['comedy', 'romance']",97.0,6.0,119,2001
Spy Kids,"['action', 'comedy', 'family', 'adventure']",88.0,5.5,893,2001
Tomcats,"['comedy', 'romance']",95.0,4.9,75,2001
The Tailor of Panama,"['drama', 'thriller']",109.0,6.2,97,2001
Amores perros,"['drama', 'thriller']",154.0,7.6,537,2000
Keep the River on Your Right: A Modern Cannibal Tale,['documentary'],82.0,8.0,3,2000
The Gleaners & I,"['documentary', 'foreign']",82.0,7.0,19,2000
Along Came a Spider,"['crime', 'mystery', 'thriller', 'action']",104.0,6.1,408,2001
Blow,"['crime', 'drama']",124.0,7.4,1352,2001
Just Visiting,"['comedy', 'fantasy', 'science fiction']",88.0,4.9,173,2001
Pokémon: Spell of the Unknown,"['adventure', 'fantasy', 'animation', 'action', 'family']",93.0,6.0,143,2000
Beautiful Creatures,"['comedy', 'crime', 'drama', 'thriller']",85.0,5.9,25,2000
Brigham City,"['crime', 'drama', 'mystery', 'thriller']",119.0,7.3,4,2001
The Day I Became a Woman,"['drama', 'foreign']",74.0,4.1,6,2000
Shadow Magic,"['drama', 'foreign', 'history']",116.0,6.0,1,2000
Bridget Jones's Diary,"['comedy', 'romance', 'drama']",97.0,6.6,1397,2001
Joe Dirt,"['mystery', 'adventure', 'comedy', 'romance', 'drama']",91.0,5.5,247,2001
Josie and the Pussycats,"['comedy', 'music']",98.0,5.2,73,2001
Kingdom Come,['comedy'],88.0,8.0,1,2011
The Body,"['drama', 'mystery', 'romance', 'thriller']",109.0,4.9,35,2001
Chopper,"['crime', 'drama', 'thriller']",94.0,6.7,111,2000
The Circle,"['drama', 'foreign']",90.0,6.6,17,2000
Lakeboat,[],98.0,5.5,2,2000
Crocodile Dundee in Los Angeles,"['adventure', 'comedy']",92.0,4.7,149,2001
Freddy Got Fingered,['comedy'],87.0,4.5,117,2001
The Center of the World,"['drama', 'romance']",88.0,4.4,14,2001
The Girl,"['drama', 'thriller', 'romance']",0.0,0.0,0,2001
The Low Down,"['romance', 'comedy', 'drama']",96.0,0.0,0,2001
The Luzhin Defence,"['romance', 'drama']",109.0,6.6,15,2000
The Visit,['drama'],107.0,0.0,0,2000
Lilies,"['drama', 'fantasy', 'romance']",95.0,7.3,14,1996
Scarface,"['action', 'crime', 'drama', 'thriller']",170.0,8.0,3017,1983
Days of Wine and Roses,"['drama', 'romance']",117.0,7.5,39,2062
Driven,['action'],116.0,4.5,180,2001
The Forsaken,"['action', 'adventure', 'horror', 'thriller']",90.0,4.9,47,2001
One Night at McCool's,"['action', 'comedy', 'crime']",93.0,5.7,92,2001
Town & Country,"['comedy', 'romance']",104.0,4.1,18,2001
Rat,"['drama', 'fantasy', 'comedy', 'family']",89.0,6.0,3,2001
The Mummy Returns,"['adventure', 'action', 'fantasy']",130.0,6.0,2258,2001
Eureka,['drama'],217.0,6.6,19,2000
Tuvalu,"['fantasy', 'drama', 'comedy', 'science fiction', 'romance', 'family', 'foreign']",92.0,5.8,9,1999
Under the Sand,"['drama', 'mystery']",92.0,6.4,31,2000
Cleopatra,"['drama', 'history', 'romance']",248.0,6.7,148,2063
Krull,"['fantasy', 'action', 'adventure']",117.0,5.8,130,1983
Lost in America,['comedy'],91.0,7.3,29,1985
The Lost World,"['adventure', 'drama', 'fantasy', 'science fiction']",106.0,6.6,27,2025
Triumph of the Will,['documentary'],114.0,6.9,62,2035
True Believer,"['crime', 'drama']",105.0,6.3,25,1989
The World According to Garp,['comedy'],136.0,6.9,87,1982
Candy,"['fantasy', 'comedy', 'adventure']",124.0,5.3,12,2068
Fellini Satyricon,"['drama', 'fantasy']",129.0,7.0,64,1969
Roma,"['comedy', 'drama']",128.0,6.6,45,1972
Frankie and Johnny,"['comedy', 'drama', 'music', 'romance']",87.0,5.9,9,2066
Frankie and Johnny,"['drama', 'comedy', 'romance']",118.0,6.6,115,1991
A Home of Our Own,"['comedy', 'drama']",104.0,7.0,14,1993
Paris When It Sizzles,"['comedy', 'romance']",110.0,6.3,44,2064
Pola X,"['drama', 'romance']",134.0,6.0,14,1999
City of Women,"['comedy', 'drama']",149.0,6.8,28,1980
For the Boys,"['music', 'drama']",138.0,6.5,20,1991
Nine to Five,['comedy'],110.0,6.7,102,1980
Norma Rae,['drama'],110.0,6.9,31,1979
Summer Rental,['comedy'],87.0,6.5,44,1985
"The 5,000 Fingers of Dr. T.","['family', 'fantasy', 'music']",89.0,6.7,12,2053
Catchfire,"['drama', 'action', 'thriller', 'romance']",98.0,5.8,16,1990
Love Story,"['drama', 'romance']",99.0,6.6,123,1970
Pelle the Conqueror,['drama'],157.0,6.9,32,1987
Rififi,"['drama', 'action', 'crime']",122.0,7.7,90,2055
A Knight's Tale,"['adventure', 'drama', 'romance', 'action']",132.0,6.6,933,2001
Bread and Roses,"['comedy', 'drama']",110.0,6.3,14,2000
Calle 54,"['documentary', 'music', 'foreign']",105.0,6.0,6,2000
The King Is Alive,['drama'],110.0,5.8,9,2000
Sordid Lives,['comedy'],111.0,5.8,14,2001
Startup.com,['documentary'],107.0,6.3,7,2001
Angel Eyes,"['drama', 'romance', 'thriller']",102.0,5.5,91,2001
Shrek,"['adventure', 'animation', 'comedy', 'family', 'fantasy']",90.0,7.3,4183,2001
Fast Food Fast Women,"['comedy', 'romance']",95.0,5.8,8,2000
Moulin Rouge!,"['drama', 'music', 'romance']",127.0,7.4,1348,2001
Little Brothers,"['drama', 'foreign']",0.0,5.4,4,1999
Pearl Harbor,"['history', 'romance', 'war']",183.0,6.6,1833,2001
Bloody Angels,"['thriller', 'drama']",100.0,9.0,2,1998
Himalaya,"['adventure', 'drama']",108.0,6.9,18,1999
The Man Who Cried,"['drama', 'music', 'romance', 'war']",96.0,5.8,57,2000
Our Song,['drama'],95.0,6.4,7,2000
Gabriela,[],0.0,0.0,0,2001
Ice Castles,"['drama', 'romance']",108.0,6.3,15,1978
Love Potion No. 9,"['comedy', 'romance']",97.0,5.4,67,1992
Postcards from the Edge,"['comedy', 'drama']",101.0,6.3,53,1990
Apache,"['action', 'western']",91.0,5.8,23,2054
"Buffalo Bill and the Indians, or Sitting Bull's History Lesson","['western', 'comedy']",123.0,5.7,20,1976
City Slickers,"['action', 'adventure', 'comedy', 'drama', 'western']",112.0,6.2,232,1991
Eight Men Out,"['drama', 'history']",119.0,7.5,63,1988
The Horse Soldiers,"['war', 'western']",115.0,6.8,40,2059
The Kentuckian,"['action', 'western']",104.0,6.0,9,2055
La Notte,['drama'],115.0,7.7,72,2061
Mississippi Burning,"['thriller', 'crime', 'drama']",128.0,7.4,336,1988
The Magnificent Seven,['western'],128.0,7.4,472,2060
Return of the Seven,['western'],95.0,5.3,35,2066
Rio Bravo,['western'],141.0,7.6,265,2059
The Scarlet Empress,"['drama', 'history', 'romance']",104.0,6.7,23,2034
Semi-Tough,"['comedy', 'drama', 'romance']",108.0,5.6,11,1977
Suspect,"['crime', 'drama', 'thriller']",121.0,6.4,45,1987
Throw Momma from the Train,"['crime', 'comedy']",88.0,6.0,147,1987
Yi Yi,"['drama', 'romance']",173.0,7.7,98,2000
Midnight Madness,"['comedy', 'family']",112.0,5.4,14,1980
Nightwatch,"['horror', 'thriller']",107.0,7.1,51,1994
The Sand Pebbles,"['action', 'adventure', 'drama', 'war', 'romance']",182.0,7.2,59,2066
Twelve O'Clock High,"['war', 'action', 'drama']",132.0,7.0,31,2049
Von Ryan's Express,"['action', 'drama', 'history', 'thriller', 'war']",117.0,6.7,57,2065
The Animal,"['action', 'comedy']",84.0,4.6,310,2001
What's the Worst That Could Happen?,"['action', 'comedy']",94.0,5.1,67,2001
Big Eden,"['drama', 'romance']",117.0,6.1,13,2000
Evolution,"['action', 'comedy', 'science fiction']",101.0,5.7,650,2001
Swordfish,"['action', 'crime', 'thriller']",99.0,6.1,946,2001
The Anniversary Party,"['comedy', 'drama']",115.0,6.4,27,2001
Bride of the Wind,"['romance', 'drama', 'music']",99.0,0.0,0,2001
Divided We Fall,"['comedy', 'drama', 'family', 'war']",120.0,7.6,11,2000
Whatever Happened to Harold Smith?,['comedy'],95.0,6.6,8,2000
Catch-22,"['war', 'comedy', 'drama']",121.0,6.7,73,1970
Forgotten Silver,['comedy'],53.0,6.9,31,1995
Point Break,"['action', 'thriller', 'crime']",120.0,6.9,861,1991
Shag,"['comedy', 'drama']",98.0,5.9,14,1989
Uncommon Valor,"['action', 'adventure', 'drama', 'thriller']",105.0,6.2,54,1983
Unlawful Entry,"['crime', 'thriller']",117.0,5.8,63,1992
Youngblood,"['drama', 'romance']",110.0,5.8,50,1986
Gentlemen Prefer Blondes,"['comedy', 'romance']",91.0,7.1,169,2053
How to Marry a Millionaire,"['comedy', 'romance']",95.0,6.9,117,2053
Macabre,"['horror', 'thriller']",72.0,6.1,7,2058
The Seven Year Itch,"['comedy', 'drama', 'romance']",105.0,7.0,184,2055
There's No Business Like Show Business,"['comedy', 'drama', 'music', 'romance']",117.0,6.7,28,2054
Tootsie,"['comedy', 'romance']",116.0,6.9,429,1982
The Boys Next Door,"['action', 'crime', 'drama', 'thriller']",91.0,5.9,14,1985
Too Late the Hero,"['drama', 'action', 'war']",145.0,6.4,20,1970
The Trio,[],0.0,7.0,1,1998
Pavilion of Women,"['war', 'drama', 'romance', 'foreign']",116.0,5.3,6,2001
Atlantis: The Lost Empire,"['animation', 'family', 'adventure', 'science fiction']",95.0,6.7,1257,2001
Lara Croft: Tomb Raider,"['adventure', 'fantasy', 'action', 'thriller']",100.0,5.7,2235,2001
Dr. Dolittle 2,"['comedy', 'family', 'romance', 'fantasy']",87.0,4.9,422,2001
The Fast and the Furious,"['action', 'crime', 'thriller']",106.0,6.6,3485,2001
A.I. Artificial Intelligence,"['drama', 'science fiction', 'adventure']",146.0,6.8,2011,2001
Baby Boy,"['crime', 'drama', 'romance']",130.0,7.3,57,2001
Crazy/Beautiful,"['drama', 'romance']",99.0,6.6,98,2001
Pootie Tang,"['action', 'comedy']",81.0,5.4,43,2001
Snow days,"['comedy', 'romance']",90.0,5.0,1,1999
Funny Felix,"['comedy', 'foreign']",95.0,5.1,7,2000
Down from the Mountain,"['music', 'documentary']",98.0,7.0,1,2001
Russian Doll,"['romance', 'comedy', 'drama']",90.0,0.0,0,2001
Sexy Beast,"['crime', 'drama', 'thriller']",89.0,7.0,219,2000
"South of Heaven, West of Hell","['action', 'comedy', 'drama', 'western']",104.0,5.0,2,2000
The Princess and the Warrior,"['romance', 'drama']",135.0,7.1,33,2000
The Closet,['comedy'],84.0,6.2,111,2001
Wolves,['documentary'],40.0,6.5,1,1999
The Crimson Rivers,"['crime', 'mystery', 'thriller']",106.0,6.8,366,2000
Lumumba,"['drama', 'foreign', 'history']",115.0,5.5,8,2000
Pandaemonium,"['drama', 'foreign']",124.0,4.5,2,2001
Cats & Dogs,"['comedy', 'family']",87.0,5.0,363,2001
Kiss of the Dragon,"['action', 'crime', 'thriller']",98.0,6.4,304,2001
Scary Movie 2,['comedy'],83.0,5.4,1019,2001
Lost and Delirious,"['drama', 'romance']",103.0,6.8,132,2001
Baise-moi,"['crime', 'drama', 'romance', 'thriller']",77.0,4.2,75,2000
The Vertical Ray of the Sun,"['drama', 'foreign', 'romance']",112.0,6.7,17,2000
Alice,"['comedy', 'drama', 'romance']",102.0,6.3,57,1990
Another Woman,['drama'],84.0,6.8,51,1988
Beach Blanket Bingo,['comedy'],98.0,7.0,12,2065
Big Deal on Madonna Street,"['crime', 'comedy']",106.0,8.1,107,2058
The Cannonball Run,['comedy'],95.0,6.2,161,1981
Cannonball Run II,"['action', 'comedy']",108.0,5.4,86,1984
Speed Zone,"['action', 'comedy']",94.0,4.1,20,1989
Diary of a Chambermaid,"['crime', 'drama']",101.0,7.2,33,2064
Donovan's Brain,"['drama', 'horror', 'science fiction']",83.0,5.7,10,2053
Donovan's Reef,"['adventure', 'comedy', 'romance']",109.0,6.0,31,2063
Dr. Goldfoot and the Bikini Machine,"['comedy', 'science fiction']",88.0,6.1,20,2065
House of Usher,"['horror', 'thriller']",79.0,6.5,71,2060
Faust,"['drama', 'fantasy', 'horror']",116.0,7.8,66,2026
The Last Laugh,['drama'],90.0,7.7,63,2024
The Man Who Shot Liberty Valance,['western'],123.0,7.4,272,2062
Salvador,['drama'],123.0,7.0,73,1986
September,['drama'],82.0,6.3,40,1987
Shadows and Fog,"['thriller', 'comedy']",85.0,7.0,80,1991
Something Wild,"['action', 'comedy', 'drama', 'romance']",113.0,6.5,68,1986
The Sons of Katie Elder,['western'],122.0,7.0,60,2065
The Thing with Two Heads,"['comedy', 'horror', 'science fiction']",91.0,3.9,17,1972
Village of the Giants,['science fiction'],81.0,3.3,9,2065
X: The Man with the X-Ray Eyes,"['horror', 'science fiction', 'thriller']",79.0,6.4,46,2063
Nice Dreams,['comedy'],88.0,6.6,38,1981
The Day the Earth Caught Fire,"['science fiction', 'drama']",98.0,7.3,28,2061
The House by the Cemetery,['horror'],82.0,5.8,71,1981
Things Are Tough All Over,"['action', 'comedy']",90.0,6.1,25,1982
All That Heaven Allows,"['drama', 'romance']",89.0,7.4,66,2055
The Barefoot Contessa,"['mystery', 'drama', 'romance', 'crime']",128.0,6.7,36,2054
The Blackout,"['drama', 'mystery', 'thriller']",98.0,5.2,13,1997
Cries and Whispers,['drama'],91.0,7.8,118,1972
The Entertainer,"['drama', 'music']",96.0,5.5,12,2060
The Garden of the Finzi-Continis,['drama'],95.0,6.6,32,1970
Howling III: The Marsupials,"['horror', 'comedy', 'foreign']",94.0,4.1,30,1987
Kiss Me Deadly,"['drama', 'mystery', 'thriller']",106.0,7.1,81,2055
The Lion in Winter,"['drama', 'history']",134.0,7.6,89,2068
The Misfits,"['drama', 'action', 'romance']",124.0,6.8,76,2061
Moby Dick,"['adventure', 'drama']",116.0,6.9,90,2056
Popcorn,['horror'],91.0,5.7,28,1991
Rembrandt,['drama'],85.0,6.5,4,2036
Sweet Smell of Success,['drama'],96.0,7.5,108,2057
Written on the Wind,"['drama', 'romance']",99.0,6.9,42,2056
The 10th Victim,"['comedy', 'drama', 'science fiction', 'thriller']",92.0,6.0,20,2065
Colonel Redl,"['drama', 'history']",144.0,6.2,15,1985
Obsession,"['drama', 'thriller', 'mystery']",98.0,6.5,50,1976
Suspiria,['horror'],98.0,7.5,396,1977
Fist of Fury,"['drama', 'action', 'thriller']",108.0,7.4,164,1972
Christiane F.,['drama'],138.0,7.3,268,1981
The Big Boss,['action'],100.0,7.3,148,1971
Game of Death,"['drama', 'action', 'thriller', 'crime']",94.0,6.3,121,1978
The Last Dragon,"['action', 'adventure', 'comedy']",108.0,6.4,71,1985
Outland,['science fiction'],112.0,6.2,153,1981
The Way of the Dragon,"['action', 'crime']",100.0,7.4,235,1972
T-Rex: Back to the Cretaceous,['family'],45.0,4.5,3,1998
Final Fantasy: The Spirits Within,"['adventure', 'action', 'animation', 'fantasy', 'science fiction', 'thriller']",106.0,5.9,441,2001
Legally Blonde,['comedy'],96.0,6.2,908,2001
The Score,"['action', 'crime', 'thriller']",124.0,6.7,436,2001
Adanggaman,"['drama', 'foreign']",90.0,7.5,2,2000
Bully,"['crime', 'drama']",113.0,6.7,125,2001
Jump Tomorrow,"['drama', 'comedy', 'romance']",97.0,6.9,7,2001
Made,"['action', 'comedy', 'thriller']",94.0,6.3,55,2001
Michael Jordan to the Max,['documentary'],46.0,7.5,10,2000
More,"['animation', 'science fiction']",6.0,7.9,45,1998
Thrill Ride: The Science of Fun,"['documentary', 'adventure']",0.0,6.0,1,1997
Haunted Castle,"['animation', 'horror', 'thriller']",38.0,5.0,2,2001
All Access: Front Row. Backstage. Live!,[],0.0,0.0,0,2001
Africa: The Serengeti,['documentary'],40.0,5.9,9,1994
Alaska: Spirit of the Wild,['documentary'],40.0,5.3,3,1998
Encounter in the Third Dimension,['documentary'],40.0,8.0,1,1999
Siegfried & Roy: The Magic Box,['documentary'],50.0,0.0,0,1999
18 Again!,"['fantasy', 'comedy']",93.0,5.7,27,1988
1969,"['drama', 'war']",95.0,5.5,21,1988
The Accidental Tourist,"['drama', 'romance']",121.0,5.9,55,1988
The Accused,['drama'],111.0,6.8,130,1988
Above the Law,"['action', 'adventure', 'drama', 'thriller']",99.0,5.9,140,1988
The Adventures of Baron Munchausen,"['action', 'adventure', 'comedy', 'fantasy']",126.0,6.9,185,1988
Apartment Zero,"['thriller', 'horror', 'drama']",124.0,6.9,12,1988
Appointment with Death,"['thriller', 'crime', 'mystery', 'drama']",102.0,6.2,15,1988
Ariel,"['drama', 'crime']",69.0,7.1,44,1988
Arthur 2: On the Rocks,"['comedy', 'romance']",113.0,4.5,43,1988
Bad Dreams,"['horror', 'thriller']",86.0,5.3,31,1988
Bat*21,"['action', 'drama', 'war']",105.0,5.9,42,1988
Beaches,"['comedy', 'drama']",123.0,6.5,65,1988
The Beast of War,"['drama', 'war']",111.0,6.7,53,1988
Big Business,['comedy'],97.0,5.8,62,1988
