adult,belongs_to_collection,budget,genres,homepage,id,imdb_id,original_language,original_title,overview,popularity,poster_path,production_companies,production_countries,release_date,revenue,runtime,spoken_languages,status,tagline,title,video,vote_average,vote_count
FALSE,,20000000,"[{'id': 18, 'name': 'Drama'}, {'id': 28, 'name': 'Action'}, {'id': 35, 'name': 'Comedy'}, {'id': 37, 'name': 'Western'}, {'id': 10402, 'name': 'Music'}]",,20391,tt0064782,en,Paint Your Wagon,"A Michigan farmer and a prospector form a partnership in the California gold country. Their adventures include buying and sharing a wife, hijacking a stage, kidnapping six prostitutes, and turning their mining camp into a boom town. Along the way there is plenty of drinking, gambling, and singing. They even find time to do some creative gold mining.",10.648872,/1wDiGBBhXStKy2674zDSEwxlBcw.jpg,"[{'name': 'Paramount Pictures', 'id': 4}, {'name': 'Malpaso Productions', 'id': 171}, {'name': 'Alan Jay Lerner Productions', 'id': 12049}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",10/15/69,31678778,158,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'es', 'name': 'Español'}]",Released,Stake Your Claim To The Musical Goldmine of '69!,Paint Your Wagon,FALSE,6.3,65
FALSE,,0,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 18, 'name': 'Drama'}, {'id': 37, 'name': 'Western'}]",,12584,tt0075213,en,The Shootist,"Afflicted with a terminal illness John Bernard Brooks, the last of the legendary gunfighters, quietly returns to Carson City for medical attention from his old friend Dr. Hostetler. Aware that his days are numbered, the troubled man seeks solace and peace in a boarding house run by a widow and her son.However, it is not Brooks' fate to die in peace, as he becomes embroiled in one last valiant battle.",8.624922,/sevwrHfjIGhRQMYrVt1c8VwYXLv.jpg,"[{'name': 'Paramount Pictures', 'id': 4}, {'name': 'Dino De Laurentiis Company', 'id': 10308}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",8/11/76,8091910,100,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,He's got to face a gunfight once more to live up to his legend once more. To win just one more time.,The Shootist,FALSE,7.3,85
FALSE,,0,"[{'id': 99, 'name': 'Documentary'}, {'id': 10402, 'name': 'Music'}]",,70042,tt0108323,en,Theremin: An Electronic Odyssey,"After escaping Russia's communist revolution, Leon Theremin travels to New York, where he pioneers the field of electronic music with his synthesizer. But at the height of his popularity, Soviet agents kidnap and force him to develop spy technology. Steven M. Martin writes and directs this intriguing documentary about a man's ""strange"" music and his very interesting life as an inventor and influential musician.",0.113788,/AnObAtG5Otm0KFeKGHR73G8I7xx.jpg,[],[],1/29/94,0,83,[],Released,,Theremin: An Electronic Odyssey,FALSE,5.2,3
FALSE,,0,"[{'id': 18, 'name': 'Drama'}]",,1627,tt0064285,fr,L'Enfant sauvage,"Director François Truffaut makes a rare on-screen appearance in one of his most unusual films. Based on a true story, the film follows the discovery of a feral child (Jean-Pierre Cargol) who's grown up wild in the forest in late-18th-century France. Truffaut plays Dr. Jean Itard, the deaf specialist who tries to civilize the boy, teaching him to walk, speak and read; the screenplay was adapted from Itard's writings.",3.473672,/e2YaW0uTaP8s1YRORn4mKroNKQD.jpg,"[{'name': 'Les Films du Carrosse', 'id': 53}, {'name': 'Les Productions Artistes Associés', 'id': 64}, {'name': 'Les Artistes Associés', 'id': 15749}]","[{'iso_3166_1': 'FR', 'name': 'France'}]",2/26/70,0,83,"[{'iso_639_1': 'fr', 'name': 'Français'}]",Released,At last an adult film to which you can take your children.,The Wild Child,FALSE,7.3,65
FALSE,,15000000,"[{'id': 9648, 'name': 'Mystery'}, {'id': 18, 'name': 'Drama'}, {'id': 14, 'name': 'Fantasy'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 53, 'name': 'Thriller'}, {'id': 27, 'name': 'Horror'}]",,11542,tt0080360,en,Altered States,"A research scientist (William Hurt) explores the boundaries and frontiers of consciousness. Using sensory deprivation and hallucinogenic mixtures from native American shamans, he explores these altered states of consciousness and finds that memory, time, and perhaps reality itself are states of mind.",10.603299,/wJuBAkVbd2xaauodX3Ronqvw06O.jpg,"[{'name': 'Warner Bros.', 'id': 6194}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",12/25/80,19853892,102,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'es', 'name': 'Español'}]",Released,When he heard his cry for help it wasn't human,Altered States,FALSE,6.7,169
FALSE,"{'id': 168182, 'name': 'Philo & Clyde Collection', 'poster_path': '/noLaQo6CZSQ3zoBZcgpzfsLMkVk.jpg', 'backdrop_path': '/fAJgSlQ6SENfdjYiengTnoiXgK7.jpg'}",0,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 35, 'name': 'Comedy'}]",,17169,tt0080377,en,Any Which Way You Can,"Philo takes part in a bare knuckle fight - as he does - to make some more money than he can earn from his car repair business. He decides to retire from fighting, but when the Mafia come along and arrange another fight, he is pushed into it. A motorcycle gang and an orangutan called Clyde all add to the 'fun'.",6.279562,/tYb7uRvaGta3Y08J1C1Q65WiI4G.jpg,"[{'name': 'Warner Bros.', 'id': 6194}, {'name': 'Malpaso Company', 'id': 15298}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",12/17/80,70687344,115,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,"Faster, funnier and wilder. It'll knock you out.",Any Which Way You Can,FALSE,6.1,95
FALSE,,0,"[{'id': 27, 'name': 'Horror'}]",,39176,tt0080402,en,The Awakening,"When a British archaeologist violates an Egyptian queen's tomb, her evil spirit enters his daughter.",1.004992,/y4od6RABfARDjlZoQzN4YQOXDNQ.jpg,"[{'name': 'Orion Pictures', 'id': 41}, {'name': 'EMI Films Ltd.', 'id': 538}]","[{'iso_3166_1': 'GB', 'name': 'United Kingdom'}]",7/31/80,0,105,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,They thought they had buried her forever!,The Awakening,FALSE,5.8,19
FALSE,,0,"[{'id': 18, 'name': 'Drama'}, {'id': 9648, 'name': 'Mystery'}, {'id': 53, 'name': 'Thriller'}]",,33214,tt0080408,en,Bad Timing,"Alex Linden is a psychiatrist living in Vienna who meets Milena Flaherty though a mutual friend. Though Alex is quite a bit older than Milena, he's attracted to her young, carefree spirit. Despite the fact that Milena is already married, their friendship quickly turns into a deeply passionate love affair that threatens to overtake them both. When Milena ends up in the hospital from an overdose, Alex is taken into custody by Inspector Netusil.",3.467449,/nEh6SDpv3CuWdFdjdux4w5dEtmJ.jpg,"[{'name': 'The Rank Organisation', 'id': 364}, {'name': 'Recorded Picture Company (RPC)', 'id': 11561}]","[{'iso_3166_1': 'GB', 'name': 'United Kingdom'}]",3/2/80,0,123,"[{'iso_639_1': 'fr', 'name': 'Français'}, {'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'de', 'name': 'Deutsch'}, {'iso_639_1': 'cs', 'name': 'Český'}]",Released,His terrifying obsession took them to the brink of death and beyond.,Bad Timing,FALSE,6.6,32
FALSE,,0,"[{'id': 28, 'name': 'Action'}, {'id': 35, 'name': 'Comedy'}]",,19267,tt0080436,en,The Big Brawl,A young Asian American martial artist is forced to participate in a brutal formal street-fight competition.,3.298877,/4CXdankJXL1jqAb4wHOjoJPvwpn.jpg,[],"[{'iso_3166_1': 'HK', 'name': 'Hong Kong'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",9/10/80,0,95,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,Where the only rule is to stay alive.,The Big Brawl,FALSE,5.9,27
FALSE,"{'id': 2806, 'name': 'American Pie Collection', 'poster_path': '/twY1eM88fu8CCGVtem5ItlrgeDA.jpg', 'backdrop_path': '/3ptXtaqzAZlMXn3nZxaYke4anmK.jpg'}",30000000,"[{'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]",,2770,tt0252866,en,American Pie 2,"The whole gang are back and as close as ever. They decide to get even closer by spending the summer together at a beach house. They decide to hold the biggest party ever to be seen, even if the preparation doesn't always go to plan. Especially when Stifler, Finch and Jim become more close to each other than they ever want to be and when Jim mistakes super glue for lubricant...",10.25103,/q4LNgUnRfltxzp3gf1MAGiK5LhV.jpg,"[{'name': 'Universal Pictures', 'id': 33}, {'name': 'Liveplanet', 'id': 2200}, {'name': 'Zide-Perry Productions', 'id': 3169}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",8/10/01,287553595,108,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,This Summer It's All About Sticking Together.,American Pie 2,FALSE,6,1375
FALSE,,75000000,"[{'id': 12, 'name': 'Adventure'}, {'id': 16, 'name': 'Animation'}, {'id': 28, 'name': 'Action'}, {'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}]",http://www.osmosisjones.com/,12610,tt0181739,en,Osmosis Jones,"A policeman white blood cell, with the help of a cold pill, must stop a deadly virus from destroying the human they live in, Frank.",6.405831,/2NvnoaJflAEcT0zlzbS4hlwrDZX.jpg,"[{'name': 'Conundrum Entertainment', 'id': 1156}, {'name': 'Warner Bros. Animation', 'id': 2785}, {'name': 'Warner Bros.', 'id': 6194}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",8/7/01,13596911,95,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,Every BODY needs a hero,Osmosis Jones,FALSE,6,237
FALSE,,0,"[{'id': 27, 'name': 'Horror'}, {'id': 18, 'name': 'Drama'}, {'id': 9648, 'name': 'Mystery'}, {'id': 53, 'name': 'Thriller'}]",,1933,tt0230600,en,The Others,"Grace is a religious woman who lives in an old house kept dark because her two children, Anne and Nicholas, have a rare sensitivity to light. When the family begins to suspect the house is haunted, Grace fights to protect her children at any cost in the face of strange events and disturbing visions.",11.046007,/k9GpVK2dyMMzjciQiMdoaL1WUlS.jpg,"[{'name': 'Cruise/Wagner Productions', 'id': 44}, {'name': 'Canal Plus', 'id': 104}, {'name': 'Sogecine', 'id': 692}, {'name': 'Las Producciones del Escorpion', 'id': 778}, {'name': 'Lucky Red', 'id': 779}, {'name': 'Dimension Films', 'id': 7405}, {'name': 'Miramax', 'id': 53009}]","[{'iso_3166_1': 'ES', 'name': 'Spain'}, {'iso_3166_1': 'US', 'name': 'United States of America'}, {'iso_3166_1': 'FR', 'name': 'France'}, {'iso_3166_1': 'IT', 'name': 'Italy'}]",8/2/01,0,101,"[{'iso_639_1': 'fr', 'name': 'Français'}, {'iso_639_1': 'en', 'name': 'English'}]",Released,"Sooner or later she'll see them, then everything will be different.",The Others,FALSE,7.4,1708
FALSE,,35000000,"[{'id': 28, 'name': 'Action'}, {'id': 37, 'name': 'Western'}]",,13496,tt0244000,en,American Outlaws,"When a Midwest town learns that a corrupt railroad baron has captured the deeds to their homesteads without their knowledge, a group of young ranchers join forces to take back what is rightfully theirs. They will become the object of the biggest manhunt in the history of the Old West and, as their fame grows, so will the legend of their leader, a young outlaw by the name of Jessie James.",10.855383,/cijrhkluznw3T6ZAh2wDP5EUtOs.jpg,"[{'name': 'Morgan Creek Productions', 'id': 10210}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",8/17/01,13678913,94,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,Sometimes the wrong side of the law is the right place to be.,American Outlaws,FALSE,5.7,56
FALSE,,0,"[{'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]",,21055,tt0250202,en,All Over the Guy,A contemporary romantic comedy exploring the unlikely pairing of two 20-somethings thrown together by their respective best friends in hopes of igniting their own romance.,7.332279,/chjv64yLWTko5BKeL7Q25kuUWsR.jpg,"[{'name': 'LionsGate', 'id': 7571}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",3/7/01,1051948,95,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,"4 friends, 2 couples. Twice as much to lie about in the morning.",All Over the Guy,FALSE,5.6,23
FALSE,,3000000,"[{'id': 18, 'name': 'Drama'}, {'id': 80, 'name': 'Crime'}, {'id': 9648, 'name': 'Mystery'}]",,24936,tt0250323,en,The Deep End,"With her husband Jack perpetually away at work, Margaret Hall raises her children virtually alone. Her teenage son is testing the waters of the adult world, and early one morning she wakes to find the dead body of his gay lover on the beach of their rural lakeside home. What would you do? What is rational and what do you do to protect your child? How far do you go and when do you stop?",2.541051,/4Qw1NbxvYjqYQ6HZbCctcWVH7DL.jpg,"[{'name': 'i5 Films', 'id': 26927}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1/21/01,0,101,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,,The Deep End,FALSE,6,35
FALSE,,7000000,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",http://ontheedgemovie.com/,80070,tt0221559,en,On the Edge,On the Edge is about suicidal patients discovering their true selves while going through therapy in a treatment center.,0.544866,/pKZrJI0k6U6ZcywpmnxGgF6Niog.jpg,"[{'name': ""Hell's Kitchen Films"", 'id': 2307}]","[{'iso_3166_1': 'IE', 'name': 'Ireland'}]",8/10/01,0,85,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,"A joyride through sex, love, and other activities",On the Edge,FALSE,7.4,13
FALSE,,1500000,"[{'id': 27, 'name': 'Horror'}, {'id': 9648, 'name': 'Mystery'}]",,10972,tt0261983,en,Session 9,Tensions rise within an asbestos cleaning crew as they work in an abandoned mental hospital with a horrific past that seems to be coming back.,14.242234,/mWwrWhPHiHSoCWUkYcq4GplRF6V.jpg,"[{'name': 'October Films', 'id': 236}, {'name': 'USA Films', 'id': 987}, {'name': 'Scout Productions', 'id': 2065}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",8/10/01,373967,100,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,Fear is a place.,Session 9,FALSE,6.2,255
FALSE,,0,[],,207541,tt0262076,en,The Turandot Project,"In 1997, Oscar-winning documentarian Allan Miller embarked on a film project with renowned conductor Zubin Mehta and celebrated Chinese film director Zhang Yimou  as they joined forces in a production of Puccini's opera Turandot in Florence. Before the year was out, an extraordinary opportunity arose: to stage Turandot in its original setting in the Forbidden City of Beijing. The outdoor production was an undertaking on an epic scale. A fascinating chronicle of an unprecedented cross-cultural collaboration, THE TURANDOT PROJECT combines the pageantry of this opulent opera production with a spectacular cinematic portrait of the struggles and triumphs of Zubin Mehta and Zhang Yimou to mount their production in this most historic venue of China. (Source: Amazon.com)",0.001749,/pIAPXP75MXONymMw6hJabBneGSn.jpg,[],[],9/11/00,0,87,[],Released,,The Turandot Project,FALSE,0,0
FALSE,,57000000,"[{'id': 18, 'name': 'Drama'}, {'id': 36, 'name': 'History'}, {'id': 10749, 'name': 'Romance'}]",http://movies.uip.de/corellismandoline/,1722,tt0238112,en,Captain Corelli's Mandolin,"When a Greek fisherman leaves to fight with the Greek army during WWII, his fiancee falls in love with the local Italian commander. The film is based on a novel about an Italian soldier's experiences during the Italian occupation of the Greek island of Cephalonia (Kefalonia), but Hollywood made it into a pure love story by removing much of the ""unpleasant"" stuff.",9.243715,/kKDQgPvxf0hjjlnKPp3oGblDsZR.jpg,"[{'name': 'Miramax Films', 'id': 14}, {'name': 'Universal Pictures', 'id': 33}]","[{'iso_3166_1': 'GB', 'name': 'United Kingdom'}, {'iso_3166_1': 'US', 'name': 'United States of America'}, {'iso_3166_1': 'FR', 'name': 'France'}]",8/17/01,62112895,131,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'de', 'name': 'Deutsch'}, {'iso_639_1': 'el', 'name': 'ελληνικά'}, {'iso_639_1': 'it', 'name': 'Italiano'}]",Released,,Captain Corelli's Mandolin,FALSE,5.6,146
FALSE,,48000000,"[{'id': 12, 'name': 'Adventure'}, {'id': 35, 'name': 'Comedy'}]",,9896,tt0250687,en,Rat Race,"In an ensemble film about easy money, greed, manipulation and bad driving, a Las Vegas casino tycoon entertains his wealthiest high rollers -- a group that will bet on anything -- by pitting six ordinary people against each other in a wild dash for $2 million jammed into a locker hundreds of miles away. The tycoon and his wealthy friends monitor each racer's every move to keep track of their favorites. The only rule in this race is that there are no rules.",12.330275,/3pwTkYPd1dznkar1dMiEM2XVgTo.jpg,"[{'name': 'Paramount Pictures', 'id': 4}, {'name': 'Fireworks Pictures', 'id': 3857}, {'name': 'Alphaville Films', 'id': 11462}]","[{'iso_3166_1': 'CA', 'name': 'Canada'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",7/30/01,85498534,112,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,563 miles. 9 people. $2 million. 1001 problems!,Rat Race,FALSE,6,531
FALSE,,0,"[{'id': 18, 'name': 'Drama'}, {'id': 35, 'name': 'Comedy'}, {'id': 10769, 'name': 'Foreign'}]",,26665,tt0168446,en,Aberdeen,"Kaisa is a Scot, a successful London lawyer, who snorts coke and has one-night stands with strangers. Her mother calls from Aberdeen with some story begging her to fly to Norway and collect her alcoholic dad whom she hasn't seen in years.",0.719865,/vh6GDApPDkNfCUpiJA4lJ18g2Wk.jpg,"[{'name': 'Filmfabriken Baltic Sea AB', 'id': 4552}]","[{'iso_3166_1': 'GB', 'name': 'United Kingdom'}, {'iso_3166_1': 'NO', 'name': 'Norway'}, {'iso_3166_1': 'SE', 'name': 'Sweden'}]",7/5/00,0,113,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,,Aberdeen,FALSE,7,6
FALSE,,0,[],,125707,tt0251141,en,Innocence,"After more than forty years apart, Andreas and Claire embark on an affair as reckless and intense as when they were young lovers. Widowed musician Andreas decides to get back in touch with his one great love, Claire, who is still married to her first husband, John. Andreas and Claire find that the connection they shared when they were young is still there and they soon become involved in a rekindled love affair. However, this time around, there are more complications, including the possibilities of ill health and death, as well as the impact their relationship might have on John.",0.453886,/k1QWtbRUudsNyCd47LLhnAtHELZ.jpg,[],[],9/8/00,0,94,[],Released,"Remember to love, surrender to love, and vow to never, never forget",Innocence,FALSE,5,1
