id,title,budget,genres,overview,revenue,runtime,vote_average,vote_count,year
19405,Recess: School's Out,10000000.0,"['Science Fiction', 'Animation', 'Comedy', 'Family']","Recess: School's Out is a 2001 animated film based on the Disney television series Recess. This film was produced by Walt Disney Pictures and was released theatrically nationwide on February 16, 2001.It's the most exciting time of year at Third Street Elementary-- the end of the School Year! But boredom quickly sets in for protagonist TJ Detweiler, as his friends are headed for Summer Camp. One day, while passing by the school on his bike, he notices a green glow coming from the school's auditorium. This is the work of the insidious ex-principal of Third Street, Phillium Benedict and his gang of ninjas and secret service look-alikes! Benedict is planning to get rid of Summer Vacation using his newly-acquired Tractor Beam, which he stole from the US Military Base in an effort to raise US Test Scores, and it's up to the Recess Gang to stop him! In the end.",44460850,83.0,6.6,68,2001
1921,Sweet November,40000000.0,"['Drama', 'Romance']","Nelson is a man devoted to his advertising career in San Francisco. One day, while taking a driving test at the DMV, he meets Sara. She is very different from the other women in his life. Nelson causes her to miss out on taking the test and later that day she tracks him down. One thing leads to another and Nelson ends up living with her through a November that will change his life forever.",65754228,119.0,6.4,292,2001
44412,Company Man,0.0,['Comedy'],"Set in the 1960's, a school teacher pretends to be a CIA spy to get his nagging wife off his back. He helps a Russian ballet dancer defect and is then sent to Cuba to locate ""Agent X"" for the CIA.",0,86.0,5.3,9,2000
21620,The Price of Milk,0.0,"['Comedy', 'Drama', 'Foreign', 'Romance']","New Zealand milk farmer Rob gives his lover Lucinda a ring. Trying to spark up her relationship with Rob, she takes her friend Drosophila's advice and starts to try and make Rob angry. But she tends to go too far. Admiring her ring while driving a lonely road, she has a run-in with an older woman that sets off a chain of events that begins with her quilt being stolen",0,87.0,6.0,9,2000
23685,Monkeybone,75000000.0,"['Adventure', 'Fantasy', 'Animation', 'Action', 'Comedy']","After a car crash sends repressed cartoonist Stu Miley (Fraser) into a coma, he and the mischievous Monkeybone, his hilariously horny alter-ego, wake up in a wacked-out waystation for lost souls. When Monkeybone takes over Stu's body and escapes to wreak havoc on the real world, Stu has to find a way to stop him before his sister pulls the plug on reality forever!",5409517,93.0,4.2,79,2001
12138,3000 Miles to Graceland,62000000.0,"['Action', 'Adventure', 'Comedy', 'Thriller', 'Crime']","It was an ingenious enough plan: rob the Riviera Casino's count room during an Elvis impersonator convention. But Thomas Murphy decided to keep all the money for himself and shot all his partners, including recently-freed ex-con Michael Zane. With $3.2 million at stake, the Marshals Service closing in, Michael must track down Murphy.",18720175,125.0,5.8,181,2001
48217,The Widow of Saint-Pierre,0.0,"['Romance', 'Drama']","In 1850, on the isolated French island of Saint-Pierre, a murder shocks the natives. Two fishermen are arrested. One of them, Louis Ollivier, dies in custody. The other, Neel Auguste, is sentenced to death by the guillotine. The island is so small that it has neither a guillotine nor an executioner. While those are sent for Auguste is placed under the supervision of army Captain.",0,112.0,6.7,11,2000
6073,The Mexican,57000000.0,"['Action', 'Comedy', 'Crime', 'Romance']","Jerry Welbach, a reluctant bagman, has been given two ultimatums: The first is from his mob boss to travel to Mexico and retrieve a priceless antique pistol, known as ""the Mexican""... or suffer the consequences. The second is from his girlfriend Samantha to end his association with the mob. Jerry figures alive and in trouble with Samantha is better than the more permanent alternative, so he heads south of the border.",147845033,123.0,5.8,453,2001
39180,See Spot Run,0.0,"['Action', 'Comedy', 'Family']","A drug sniffing agent canine is a target for an assassin boss so the FBI calls Witness Protection to send him somewhere else. Meanwhile a single Mom puts her 6 year old boy James in the care of her irresponsible, mailman, neighbor, Gordon, when the babysitter bails on her. Meanwhile, an assassin mob boss hires 2 goons to kill Agent 11. But when 11 escapes from the van when they tried to kill him, he hides in Gordon's Mailtruck that James is in too. And guess what they name him. Spot.",0,94.0,4.8,44,2001
35569,Carman: The Champion,0.0,"['Drama', 'Action']","Former champion boxer Orlando Leone (Carmen) is ""The Preacher"" at an inner-city youth center. Wanting to give something back to the community, he bought a large building for a church youth center. But the cash ran out before he could finish fixing it up and now, the mortgage company is about to foreclose. With his bills mounting he agrees to one last fight.",0,90.0,3.2,3,2001
25208,The Caveman's Valentine,0.0,"['Drama', 'Mystery', 'Thriller']","In this spine-tingling and visually stunning thriller, Academy AwardÂ®-nominee Samuel L. Jackson (Unbreakable, Shaft, Pulp Fiction delivers a ""full-throttle performance"" (People) as Romulus Ledbetter, a misunderstood musician turned recluse, hiding from personal demons in a New York City cave.  When Romulus finds the frozen body of a young drifter in a tree, the authorities - including his police officer daughter (Aunjanne Ellis) - claim the death is accidental. Romulus is convinced the man was murdered by prominent art photographer David Leppenraub (Colm Feore). But how can he prove he's right when everyone thinks he's insane?",0,105.0,6.0,27,2001
82103,"Me, You, Them",1900000.0,"['Comedy', 'Drama', 'Romance']","A true story that comically depicts the relationship between an ordinary woman and her three husbands, who live in the same house in a poor and arid small village of the Brazilian northeast.",2070806,104.0,6.5,14,2000
19513,Series 7: The Contenders,0.0,"['Action', 'Comedy', 'Thriller']","A TV program selects people at random to kill one another for fame and their freedom.  Ever seen the show ""Survivor"" and wished they would just start killing each other?? Series 7 literally gives its contestants the guns. The film is not merely a satire on reality TV. It is an example of just how far people will shamelessly go for fame. 6 contenders are pitted against each other in a no holds barred, kill or be killed contest. The reigning champ is Dawn, a hard-nosed, mother-to-be. We go back and forth between Dawn and the other 5 contenders to see if someone can dethrone Dawn and become the new Champion. What is the prize? How are the contestants picked? These questions are not as important as asking yourself how shameless has our society become?",0,86.0,6.3,16,2001
2749,15 Minutes,60000000.0,"['Action', 'Crime', 'Thriller']","When Eastern European criminals Oleg and Emil come to New York City to pick up their share of a heist score, Oleg steals a video camera and starts filming their activities, both legal and illegal. When they learn how the American media circus can make a remorseless killer look like the victim and make them rich, they target media-savvy NYPD Homicide Detective Eddie Flemming and media-naive FDNY Fire Marshal Jordy Warsaw, the cops investigating their murder and torching of their former criminal partner, filming everything to sell to the local tabloid TV show ""Top Story.""",56359980,120.0,5.7,194,2001
10050,Get Over It,10000000.0,"['Comedy', 'Romance']","When Berke Landers, a popular high school basketball star, gets dumped by his life-long girlfriend, Allison, he soon begins to lose it. But with the help of his best friend Felix's sister Kelly, he follows his ex into the school's spring musical. Thus ensues a love triangle loosely based upon Shakespeare's ""A Midsummer Night's Dream"", where Berke is only to find himself getting over Allison and beginning to fall for Kelly.",0,87.0,5.5,76,2001
17203,Blow Dry,0.0,"['Comedy', 'Drama']","The annual British Hairdressing Championship comes to Keighley, a town where Phil and son Brian run a barbershop and Phil's ex-wife Shelly and her lover Sandra run a beauty salon.",637769,91.0,5.8,39,2001
168485,Hit and Runway,0.0,[],Alex and Elliot an unlikely pair connect to write a film about a New York cop working undercover as a fashion model.,0,108.0,0.0,0,1999
95682,Long Night's Journey Into Day,0.0,['Documentary'],"This documentary tells four stories of Apartheid in South Africa, as seen through the eyes of the Truth and Reconciliation commission",0,94.0,2.5,2,2000
54968,Simon Magus,0.0,[],"Simon is an outcast from his Jewish community because he claims that the devil talks to him and he has the ability to put curses on crops. When Dovid asks the 'Squire' to sell him some land so he can build a railway station, a ruthless businessman from the neighbouring gentile community uses Simon to find out who wants to buy the land so he can 'persuade' him otherwise",0,101.0,10.0,1,1999
49929,When Brendan Met Trudy,0.0,[],A teacher meets a woman who turns out to be a thief and they introduce each other to new things.,0,95.0,0.0,0,2000
2302,Avalon,0.0,['Drama'],"Avalon is the third in Levinson's semi-autobiographical series of four ""Baltimore Films"": Diner (1982), Tin Men (1987), Avalon (1990), and Liberty Heights (1999). The film is set in Baltimore in the early 1950s and explores the themes of Jewish assimilation into American life.",0,126.0,6.0,19,1990
